Time,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,DistanceMeters,HeartRate,Weight,Seconds,Pace,Speed,MinHeartTarget,MaxHeartTarget
2015.09.23D18:54:30.000,53.33589935,-6.201534038,12,5245.459961,166,0,1678,3.27,3.126,105,157
2015.09.23D18:54:31.000,53.33590656,-6.201581648,11.80000019,5248.72998,166,0,1679,3.1699,3.1261,105,157
2015.09.23D18:54:32.000,53.33590488,-6.201629676,11.80000019,5251.899902,166,0,1680,3.4199,3.1261,105,157
2015.09.23D18:54:33.000,53.3359022,-6.201681057,11.60000038,5255.319824,166,0,1681,3.8701,3.1263,105,157
2015.09.23D18:54:34.000,53.33590211,-6.201739311,11.39999962,5259.189941,166,0,1682,2.9502,3.1267,105,157
2015.09.23D18:54:35.000,53.33591963,-6.201773174,11.19999981,5262.140137,166,0,1683,2.6997,3.1266,105,157
2015.09.23D18:54:36.000,53.33593053,-6.201809552,11,5264.839844,166,0,1684,3.1504,3.1264,105,157
2015.09.23D18:54:37.000,53.33594503,-6.201850204,11.19999981,5267.990234,166,0,1685,3.0596,3.1264,105,157
2015.09.23D18:54:38.000,53.33594754,-6.201896975,11.19999981,5271.049805,166,0,1686,2.5801,3.1264,105,157
2015.09.23D18:54:39.000,53.33594712,-6.201936202,11.19999981,5273.629883,166,0,1687,2.8604,3.126,105,157
2015.09.23D18:54:40.000,53.33595006,-6.201979034,11.39999962,5276.490234,166,0,1688,2.8496,3.1259,105,157
2015.09.23D18:54:41.000,53.33595442,-6.202021278,11.80000019,5279.339844,165,0,1689,3.3901,3.1257,105,157
2015.09.23D18:54:42.000,53.33596908,-6.202065786,12,5282.72998,164,0,1690,3.2603,3.1259,105,157
2015.09.23D18:54:43.000,53.33596959,-6.20211591,11.80000019,5285.990234,164,0,1691,2.6699,3.126,105,157
2015.09.23D18:54:44.000,53.33597386,-6.202155389,11.39999962,5288.660156,163,0,1692,2.9497,3.1257,105,157
2015.09.23D18:54:45.000,53.33597185,-6.202199981,11.39999962,5291.609863,163,0,1693,2.5801,3.1256,105,157
2015.09.23D18:54:46.000,53.33597688,-6.202237867,11.60000038,5294.189941,163,0,1694,2.4702,3.1253,105,157
2015.09.23D18:54:47.000,53.33597504,-6.20227525,11.60000038,5296.660156,163,0,1695,3.1797,3.1249,105,157
2015.09.23D18:54:48.000,53.33597453,-6.202323027,11.80000019,5299.839844,162,0,1696,3.02,3.1249,105,157
2015.09.23D18:54:49.000,53.33597646,-6.202368457,11.80000019,5302.859863,162,0,1697,2.71,3.1248,105,157
2015.09.23D18:54:50.000,53.33597654,-6.202409361,11.60000038,5305.569824,162,0,1698,3.3804,3.1246,105,157
2015.09.23D18:54:51.000,53.33598417,-6.202458479,11.39999962,5308.950195,162,0,1699,2.7397,3.1247,105,157
2015.09.23D18:54:52.000,53.33598895,-6.202498963,11.80000019,5311.689941,162,0,1700,3.04,3.1245,105,157
2015.09.23D18:54:53.000,53.33599373,-6.202544393,11.80000019,5314.72998,162,0,1701,2.5,3.1245,105,157
2015.09.23D18:54:54.000,53.33600295,-6.202578675,12,5317.22998,163,0,1702,2.6699,3.1241,105,157
2015.09.23D18:54:55.000,53.33600597,-6.202619076,12,5319.899902,162,0,1703,3.7603,3.1238,105,157
2015.09.23D18:54:56.000,53.33601535,-6.202673474,12,5323.660156,162,0,1704,3.04,3.1242,105,157
2015.09.23D18:54:57.000,53.3360229,-6.202717563,11.80000019,5326.700195,162,0,1705,3.21,3.1242,105,157
2015.09.23D18:54:58.000,53.33603413,-6.202762155,11.60000038,5329.910156,163,0,1706,3.1299,3.1242,105,157
2015.09.23D18:54:59.000,53.33603329,-6.202810602,11.80000019,5333.040039,162,0,1707,3.4897,3.1242,105,157
2015.09.23D18:55:00.000,53.33603857,-6.202862319,11.80000019,5336.529785,162,0,1708,3.6001,3.1244,105,157
2015.09.23D18:55:01.000,53.33604771,-6.202914454,11.80000019,5340.129883,162,0,1709,3.1899,3.1247,105,157
2015.09.23D18:55:02.000,53.33605089,-6.202962818,11.60000038,5343.319824,162,0,1710,3.4702,3.1247,105,157
2015.09.23D18:55:03.000,53.33604695,-6.203015791,11.39999962,5346.790039,162,0,1711,3.48,3.125,105,157
2015.09.23D18:55:04.000,53.3360493,-6.203068094,11.39999962,5350.27002,162,0,1712,2.71,3.1252,105,157
2015.09.23D18:55:05.000,53.33604653,-6.203109082,11.60000038,5352.97998,163,0,1713,3.1401,3.1249,105,157
2015.09.23D18:55:06.000,53.33605408,-6.203154512,11.39999962,5356.120117,163,0,1714,3.3896,3.1249,105,157
2015.09.23D18:55:07.000,53.33606196,-6.203203881,11,5359.509766,162,0,1715,2.2603,3.1251,105,157
2015.09.23D18:55:08.000,53.33606891,-6.203235984,11.19999981,5361.77002,163,0,1716,3.79,3.1246,105,157
2015.09.23D18:55:09.000,53.33608903,-6.203281917,10.80000019,5365.560059,163,0,1717,3.5898,3.125,105,157
2015.09.23D18:55:10.000,53.33609758,-6.203334806,10.19999981,5369.149902,163,0,1718,3.6699,3.1252,105,157
2015.09.23D18:55:11.000,53.33611225,-6.203384511,10.39999962,5372.819824,163,0,1719,3.8403,3.1255,105,157
2015.09.23D18:55:12.000,53.33613002,-6.203434383,10,5376.660156,163,0,1720,3.1396,3.126,105,157
2015.09.23D18:55:13.000,53.33614762,-6.203471599,9.800000191,5379.799805,163,0,1721,3.2803,3.126,105,157
2015.09.23D18:55:14.000,53.33615801,-6.20351946,9.600000381,5383.080078,163,0,1722,2.5601,3.1261,105,157
2015.09.23D18:55:15.000,53.33616128,-6.203559861,9.600000381,5385.640137,163,0,1723,2.21,3.1257,105,157
2015.09.23D18:55:16.000,53.33615969,-6.203596154,9.399999619,5387.850098,164,0,1724,3.6099,3.1252,105,157
2015.09.23D18:55:17.000,53.33617453,-6.203644769,9,5391.459961,163,0,1725,3.7402,3.1255,105,157
2015.09.23D18:55:18.000,53.33617017,-6.203703191,9.199999809,5395.200195,163,0,1726,3.3096,3.1258,105,157
2015.09.23D18:55:19.000,53.33618827,-6.203742502,9.600000381,5398.509766,163,0,1727,2.5703,3.1259,105,157
2015.09.23D18:55:20.000,53.33619473,-6.20378131,9.600000381,5401.080078,163,0,1728,3.73,3.1256,105,157
2015.09.23D18:55:21.000,53.33619204,-6.203839397,9.600000381,5404.810059,164,0,1729,3.29,3.126,105,157
2015.09.23D18:55:22.000,53.33619196,-6.203889186,9.800000191,5408.100098,163,0,1730,2.9199,3.1261,105,157
2015.09.23D18:55:23.000,53.33621149,-6.203919025,10,5411.02002,163,0,1731,3.7397,3.126,105,157
2015.09.23D18:55:24.000,53.33622591,-6.203970741,9.800000191,5414.759766,164,0,1732,2.5303,3.1263,105,157
2015.09.23D18:55:25.000,53.3362285,-6.204010639,10,5417.290039,164,0,1733,3.5498,3.126,105,157
2015.09.23D18:55:26.000,53.33623999,-6.204060763,10.19999981,5420.839844,164,0,1734,4.0303,3.1262,105,157
2015.09.23D18:55:27.000,53.33626203,-6.204108875,10,5424.870117,164,0,1735,3.1899,3.1267,105,157
2015.09.23D18:55:28.000,53.33625834,-6.20416034,10,5428.060059,164,0,1736,2.6499,3.1268,105,157
2015.09.23D18:55:29.000,53.3362627,-6.20420007,9.800000191,5430.709961,164,0,1737,2.96,3.1265,105,157
2015.09.23D18:55:30.000,53.33626639,-6.204245081,9.600000381,5433.669922,165,0,1738,1.79,3.1264,105,157
2015.09.23D18:55:31.000,53.33626974,-6.204272155,9.600000381,5435.459961,164,0,1739,4.98,3.1256,105,157
2015.09.23D18:55:32.000,53.33628248,-6.204344407,9.600000381,5440.439941,165,0,1740,2.9199,3.1267,105,157
2015.09.23D18:55:33.000,53.33628391,-6.20438992,9.399999619,5443.359863,164,0,1741,2.5601,3.1266,105,157
2015.09.23D18:55:34.000,53.33628198,-6.20443007,9.199999809,5445.919922,165,0,1742,2.52,3.1262,105,157
2015.09.23D18:55:35.000,53.33629858,-6.204456137,8.600000381,5448.439941,165,0,1743,3.0801,3.1259,105,157
2015.09.23D18:55:36.000,53.33630964,-6.20449964,8,5451.52002,165,0,1744,2.3599,3.1259,105,157
2015.09.23D18:55:37.000,53.33630755,-6.204537693,8.399999619,5453.879883,165,0,1745,3.2603,3.1254,105,157
2015.09.23D18:55:38.000,53.33632205,-6.204580441,8.199999809,5457.140137,164,0,1746,2.8301,3.1255,105,157
2015.09.23D18:55:39.000,53.33632699,-6.204624027,8.199999809,5459.970215,165,0,1747,3.0996,3.1253,105,157
2015.09.23D18:55:40.000,53.3363275,-6.20467281,7.599999905,5463.069824,164,0,1748,3.1201,3.1253,105,157
2015.09.23D18:55:41.000,53.3363259,-6.204721173,8,5466.189941,165,0,1749,2.6699,3.1253,105,157
2015.09.23D18:55:42.000,53.33633353,-6.204759646,7.800000191,5468.859863,164,0,1750,2.8604,3.1251,105,157
2015.09.23D18:55:43.000,53.33634543,-6.204798203,7.599999905,5471.720215,165,0,1751,3.1499,3.1249,105,157
2015.09.23D18:55:44.000,53.33635876,-6.204840615,7.400000095,5474.870117,164,0,1752,2.9497,3.1249,105,157
2015.09.23D18:55:45.000,53.33635423,-6.204888057,7.599999905,5477.819824,164,0,1753,2.77,3.1248,105,157
2015.09.23D18:55:46.000,53.33636446,-6.204926362,7.599999905,5480.589844,164,0,1754,2.8403,3.1246,105,157
2015.09.23D18:55:47.000,53.33638013,-6.204960477,7.800000191,5483.430176,164,0,1755,3.3198,3.1245,105,157
2015.09.23D18:55:48.000,53.33638558,-6.205011439,7.800000191,5486.75,164,0,1756,3.02,3.1246,105,157
2015.09.23D18:55:49.000,53.33638784,-6.205058545,7.800000191,5489.77002,164,0,1757,2.5498,3.1245,105,157
2015.09.23D18:55:50.000,53.33638508,-6.205098778,7.599999905,5492.319824,163,0,1758,3.1304,3.1242,105,157
2015.09.23D18:55:51.000,53.3363974,-6.205141274,7.400000095,5495.450195,163,0,1759,3.3896,3.1242,105,157
2015.09.23D18:55:52.000,53.33640251,-6.205193074,7.599999905,5498.839844,163,0,1760,3.1899,3.1243,105,157
2015.09.23D18:55:53.000,53.33640176,-6.205242695,7.400000095,5502.029785,164,0,1761,3.1201,3.1244,105,157
2015.09.23D18:55:54.000,53.3364145,-6.205284772,7,5505.149902,163,0,1762,2.9902,3.1244,105,157
2015.09.23D18:55:55.000,53.33642003,-6.205330202,7.199999809,5508.140137,163,0,1763,3.21,3.1243,105,157
2015.09.23D18:55:56.000,53.33642799,-6.205377309,7,5511.350098,163,0,1764,2.7798,3.1243,105,157
2015.09.23D18:55:57.000,53.33643227,-6.205419889,7,5514.129883,163,0,1765,3.0303,3.1242,105,157
2015.09.23D18:55:58.000,53.33644358,-6.205461798,7,5517.160156,163,0,1766,2.8301,3.1241,105,157
2015.09.23D18:55:59.000,53.33645524,-6.205500523,6.800000191,5519.990234,163,0,1767,3.23,3.1239,105,157
2015.09.23D18:56:00.000,53.33645649,-6.205551568,6.599999905,5523.220215,163,0,1768,3.1597,3.124,105,157
2015.09.23D18:56:01.000,53.33645658,-6.205600435,6.599999905,5526.379883,162,0,1769,2.9902,3.124,105,157
2015.09.23D18:56:02.000,53.33647359,-6.205635136,6.199999809,5529.370117,163,0,1770,3.0698,3.1239,105,157
2015.09.23D18:56:03.000,53.3364772,-6.205682745,6.400000095,5532.439941,162,0,1771,2.8701,3.1239,105,157
2015.09.23D18:56:04.000,53.33648055,-6.205727169,6.199999809,5535.310059,162,0,1772,2.6001,3.1238,105,157
2015.09.23D18:56:05.000,53.33649019,-6.205763128,6.199999809,5537.910156,162,0,1773,3.4399,3.1235,105,157
2015.09.23D18:56:06.000,53.3364984,-6.20581409,6.199999809,5541.350098,163,0,1774,2.9199,3.1236,105,157
2015.09.23D18:56:07.000,53.33650343,-6.205858262,6.199999809,5544.27002,163,0,1775,2.6499,3.1235,105,157
2015.09.23D18:56:08.000,53.33650511,-6.205899166,6.199999809,5546.919922,162,0,1776,2.4102,3.1233,105,157
2015.09.23D18:56:09.000,53.33650963,-6.205935376,6.199999809,5549.330078,162,0,1777,2.79,3.1229,105,157
2015.09.23D18:56:10.000,53.33651634,-6.205976447,6.199999809,5552.120117,162,0,1778,3.3701,3.1227,105,157
2015.09.23D18:56:11.000,53.33651173,-6.206028918,6,5555.490234,162,0,1779,3.2197,3.1228,105,157
2015.09.23D18:56:12.000,53.33651357,-6.20607812,6.199999809,5558.709961,162,0,1780,3.0303,3.1229,105,157
2015.09.23D18:56:13.000,53.33652556,-6.206119275,6,5561.740234,162,0,1781,3.23,3.1228,105,157
2015.09.23D18:56:14.000,53.33653662,-6.20616504,6,5564.970215,161,0,1782,2.7397,3.1229,105,157
2015.09.23D18:56:15.000,53.33653763,-6.206208123,5.800000191,5567.709961,161,0,1783,2.73,3.1227,105,157
2015.09.23D18:56:16.000,53.33654442,-6.206248272,5.800000191,5570.439941,161,0,1784,2.98,3.1224,105,157
2015.09.23D18:56:17.000,53.33655456,-6.206290098,5.800000191,5573.419922,161,0,1785,2.9502,3.1224,105,157
2015.09.23D18:56:18.000,53.33656085,-6.206334522,5.599999905,5576.370117,161,0,1786,2.7798,3.1223,105,157
2015.09.23D18:56:19.000,53.33656269,-6.206378108,5.400000095,5579.149902,161,0,1787,2.79,3.1221,105,157
2015.09.23D18:56:20.000,53.33655691,-6.206421023,5.400000095,5581.939941,161,0,1788,3.2803,3.1219,105,157
2015.09.23D18:56:21.000,53.33657099,-6.206464525,5.199999809,5585.220215,160,0,1789,2.6196,3.122,105,157
2015.09.23D18:56:22.000,53.33657828,-6.206502998,5,5587.839844,161,0,1790,2.8301,3.1217,105,157
2015.09.23D18:56:23.000,53.33658725,-6.206543567,5.199999809,5590.669922,160,0,1791,2.75,3.1215,105,157
2015.09.23D18:56:24.000,53.33659932,-6.206580028,5.400000095,5593.419922,160,0,1792,2.5303,3.1213,105,157
2015.09.23D18:56:25.000,53.3366072,-6.206616824,5.400000095,5595.950195,160,0,1793,3.6099,3.121,105,157
2015.09.23D18:56:26.000,53.33661759,-6.206669128,5.400000095,5599.560059,160,0,1794,2.9497,3.1213,105,157
2015.09.23D18:56:27.000,53.33662405,-6.206712546,6,5602.509766,160,0,1795,2.75,3.1212,105,157
2015.09.23D18:56:28.000,53.33664358,-6.206738111,5.800000191,5605.259766,160,0,1796,2.7202,3.121,105,157
2015.09.23D18:56:29.000,53.3366476,-6.206779685,5.599999905,5607.97998,160,0,1797,3,3.1207,105,157
2015.09.23D18:56:30.000,53.33665288,-6.206824444,6,5610.97998,160,0,1798,2.9502,3.1207,105,157
2015.09.23D18:56:31.000,53.33666068,-6.206867276,6,5613.930176,159,0,1799,2.6899,3.1206,105,157
2015.09.23D18:56:32.000,53.33666889,-6.206906252,5.800000191,5616.620117,160,0,1800,3.2998,3.1203,105,157
2015.09.23D18:56:33.000,53.33667174,-6.206957214,5.800000191,5619.919922,160,0,1801,3.2402,3.1204,105,157
2015.09.23D18:56:34.000,53.33667979,-6.207004823,5.800000191,5623.160156,159,0,1802,1.8496,3.1205,105,157
2015.09.23D18:56:35.000,53.3366828,-6.207033573,6,5625.009766,160,0,1803,3.2603,3.1198,105,157
2015.09.23D18:56:36.000,53.33669102,-6.207081852,6,5628.27002,159,0,1804,2.7397,3.1199,105,157
2015.09.23D18:56:37.000,53.33669269,-6.207124768,6,5631.009766,159,0,1805,3.27,3.1197,105,157
2015.09.23D18:56:38.000,53.33668943,-6.20717573,6.199999809,5634.279785,159,0,1806,2.4302,3.1198,105,157
2015.09.23D18:56:39.000,53.33670124,-6.207206408,5.800000191,5636.709961,159,0,1807,2.6099,3.1194,105,157
2015.09.23D18:56:40.000,53.33670887,-6.207245383,6.400000095,5639.319824,160,0,1808,2.8804,3.1191,105,157
2015.09.23D18:56:41.000,53.33671541,-6.207288969,6.400000095,5642.200195,159,0,1809,3.3296,3.119,105,157
2015.09.23D18:56:42.000,53.33670996,-6.207341021,6.199999809,5645.529785,159,0,1810,2.6304,3.1191,105,157
2015.09.23D18:56:43.000,53.33671859,-6.20737832,6,5648.160156,159,0,1811,3.0801,3.1188,105,157
2015.09.23D18:56:44.000,53.33673066,-6.207420733,6.199999809,5651.240234,158,0,1812,3.0298,3.1188,105,157
2015.09.23D18:56:45.000,53.33673502,-6.207468174,6.400000095,5654.27002,158,0,1813,2.73,3.1187,105,157
2015.09.23D18:56:46.000,53.33673259,-6.207511425,6.599999905,5657,159,0,1814,2.7798,3.1185,105,157
2015.09.23D18:56:47.000,53.33672723,-6.207555598,6.400000095,5659.779785,158,0,1815,3.5801,3.1183,105,157
2015.09.23D18:56:48.000,53.33672161,-6.207610331,6.400000095,5663.359863,159,0,1816,3.3501,3.1186,105,157
2015.09.23D18:56:49.000,53.33672035,-6.207661461,6.400000095,5666.709961,158,0,1817,2.7998,3.1187,105,157
2015.09.23D18:56:50.000,53.33673125,-6.207699599,6.599999905,5669.509766,158,0,1818,3.2202,3.1185,105,157
2015.09.23D18:56:51.000,53.33674408,-6.20774352,6.400000095,5672.72998,159,0,1819,3.2998,3.1186,105,157
2015.09.23D18:56:52.000,53.3367533,-6.207792303,6.400000095,5676.029785,159,0,1820,2.5703,3.1187,105,157
2015.09.23D18:56:53.000,53.33675992,-6.207831111,6.400000095,5678.600098,159,0,1821,3.5601,3.1184,105,157
2015.09.23D18:56:54.000,53.3367605,-6.207887186,6.199999809,5682.160156,158,0,1822,3,3.1186,105,157
2015.09.23D18:56:55.000,53.33677559,-6.207924737,6.199999809,5685.160156,158,0,1823,3.71,3.1186,105,157
2015.09.23D18:56:56.000,53.3367833,-6.207981482,6.199999809,5688.870117,159,0,1824,3.0601,3.1189,105,157
2015.09.23D18:56:57.000,53.33678607,-6.208029762,6.199999809,5691.930176,159,0,1825,3.46,3.1189,105,157
2015.09.23D18:56:58.000,53.3367999,-6.208076701,6.400000095,5695.390137,159,0,1826,3.0601,3.1191,105,157
2015.09.23D18:56:59.000,53.33680694,-6.208122885,6.599999905,5698.450195,159,0,1827,4.1597,3.119,105,157
2015.09.23D18:57:00.000,53.33682907,-6.208173595,6.599999905,5702.609863,159,0,1828,2.8203,3.1196,105,157
2015.09.23D18:57:01.000,53.33683393,-6.208218858,6.800000191,5705.430176,159,0,1829,2.71,3.1194,105,157
2015.09.23D18:57:02.000,53.33683653,-6.208261941,6.599999905,5708.140137,159,0,1830,3.5298,3.1192,105,157
2015.09.23D18:57:03.000,53.33685715,-6.208302258,6.800000191,5711.669922,160,0,1831,3.04,3.1194,105,157
2015.09.23D18:57:04.000,53.33687123,-6.208342658,7,5714.709961,160,0,1832,2.3501,3.1194,105,157
2015.09.23D18:57:05.000,53.33688372,-6.208371827,7.199999809,5717.060059,160,0,1833,3.6699,3.119,105,157
2015.09.23D18:57:06.000,53.3369035,-6.208416671,7.400000095,5720.72998,160,0,1834,2.9702,3.1193,105,157
2015.09.23D18:57:07.000,53.33691582,-6.208457323,7.400000095,5723.700195,160,0,1835,3.1299,3.1192,105,157
2015.09.23D18:57:08.000,53.33693057,-6.20849831,7.599999905,5726.830078,160,0,1836,3.1699,3.1192,105,157
2015.09.23D18:57:09.000,53.33694994,-6.20853343,7.400000095,5730,160,0,1837,2.3398,3.1192,105,157
2015.09.23D18:57:10.000,53.3369605,-6.208565282,7.599999905,5732.339844,160,0,1838,2.54,3.1188,105,157
2015.09.23D18:57:11.000,53.33697416,-6.208596714,7.400000095,5734.879883,160,0,1839,2.4702,3.1185,105,157
2015.09.23D18:57:12.000,53.33699017,-6.208622949,7.599999905,5737.350098,160,0,1840,2.48,3.1181,105,157
2015.09.23D18:57:13.000,53.33700861,-6.208644072,7.800000191,5739.830078,161,0,1841,2.4697,3.1178,105,157
2015.09.23D18:57:14.000,53.33702135,-6.208675671,7.800000191,5742.299805,161,0,1842,3.2202,3.1174,105,157
2015.09.23D18:57:15.000,53.33704038,-6.208712384,7.800000191,5745.52002,161,0,1843,3.3701,3.1175,105,157
2015.09.23D18:57:16.000,53.33706234,-6.208747672,8,5748.890137,161,0,1844,3.5098,3.1176,105,157
2015.09.23D18:57:17.000,53.33708799,-6.208778434,7.800000191,5752.399902,161,0,1845,3.0801,3.1178,105,157
2015.09.23D18:57:18.000,53.33710626,-6.208814057,7.800000191,5755.47998,161,0,1846,3.48,3.1178,105,157
2015.09.23D18:57:19.000,53.33712696,-6.208853871,8,5758.959961,160,0,1847,2.4702,3.118,105,157
2015.09.23D18:57:20.000,53.33714255,-6.208880944,8,5761.430176,160,0,1848,2.5498,3.1177,105,157
2015.09.23D18:57:21.000,53.3371568,-6.208911538,8,5763.97998,161,0,1849,3.3999,3.1173,105,157
2015.09.23D18:57:22.000,53.33717591,-6.20895219,8.600000381,5767.379883,160,0,1850,2.8003,3.1175,105,157
2015.09.23D18:57:23.000,53.3371884,-6.208989825,8.600000381,5770.180176,161,0,1851,3.02,3.1173,105,157
2015.09.23D18:57:24.000,53.33720458,-6.209026538,8.399999619,5773.200195,161,0,1852,2.6797,3.1173,105,157
2015.09.23D18:57:25.000,53.33722059,-6.209056629,8.600000381,5775.879883,160,0,1853,3.5503,3.117,105,157
2015.09.23D18:57:26.000,53.33724431,-6.209092587,8.600000381,5779.430176,161,0,1854,3.0498,3.1173,105,157
2015.09.23D18:57:27.000,53.33726409,-6.209124438,9,5782.47998,161,0,1855,2.5698,3.1172,105,157
2015.09.23D18:57:28.000,53.33728421,-6.209143298,9,5785.049805,161,0,1856,2.7402,3.1169,105,157
2015.09.23D18:57:29.000,53.33730189,-6.209172467,9.199999809,5787.790039,161,0,1857,2.23,3.1167,105,157
2015.09.23D18:57:30.000,53.33731539,-6.209197612,9.399999619,5790.02002,161,0,1858,2.9702,3.1163,105,157
2015.09.23D18:57:31.000,53.33733534,-6.209227201,9.399999619,5792.990234,161,0,1859,2.8999,3.1162,105,157
2015.09.23D18:57:32.000,53.3373588,-6.20924606,9.399999619,5795.890137,161,0,1860,3.5601,3.1161,105,157
2015.09.23D18:57:33.000,53.33737548,-6.209292496,9.199999809,5799.450195,161,0,1861,2.2397,3.1163,105,157
2015.09.23D18:57:34.000,53.33738655,-6.209320826,9,5801.689941,161,0,1862,3.5898,3.1158,105,157
2015.09.23D18:57:35.000,53.33741354,-6.209350498,8.600000381,5805.279785,161,0,1863,4.1504,3.1161,105,157
2015.09.23D18:57:36.000,53.33743785,-6.209398024,8.399999619,5809.430176,162,0,1864,3.0796,3.1166,105,157
2015.09.23D18:57:37.000,53.33744438,-6.209444376,8.600000381,5812.509766,161,0,1865,2.8003,3.1166,105,157
2015.09.23D18:57:38.000,53.33745838,-6.209479328,8.600000381,5815.310059,162,0,1866,3.04,3.1165,105,157
2015.09.23D18:57:39.000,53.33746894,-6.209521741,8.600000381,5818.350098,161,0,1867,3.1997,3.1164,105,157
2015.09.23D18:57:40.000,53.33747431,-6.20957002,8.399999619,5821.549805,162,0,1868,2.7202,3.1165,105,157
2015.09.23D18:57:41.000,53.33748026,-6.209609751,8.600000381,5824.27002,162,0,1869,3.3301,3.1162,105,157
2015.09.23D18:57:42.000,53.33749459,-6.209653756,8.600000381,5827.600098,162,0,1870,3.6797,3.1164,105,157
2015.09.23D18:57:43.000,53.33749585,-6.209710082,8.600000381,5831.279785,162,0,1871,3.6504,3.1167,105,157
2015.09.23D18:57:44.000,53.33748168,-6.209761715,8.600000381,5834.930176,162,0,1872,3.0996,3.1169,105,157
2015.09.23D18:57:45.000,53.33746182,-6.209797338,8.600000381,5838.029785,162,0,1873,3.7803,3.1169,105,157
2015.09.23D18:57:46.000,53.33743734,-6.209838493,8.199999809,5841.810059,162,0,1874,4.48,3.1173,105,157
2015.09.23D18:57:47.000,53.33740298,-6.209875038,8,5846.290039,163,0,1875,4.7397,3.118,105,157
2015.09.23D18:57:48.000,53.33736601,-6.209910996,7.800000191,5851.029785,162,0,1876,4,3.1189,105,157
2015.09.23D18:57:49.000,53.33733785,-6.209948547,7.400000095,5855.029785,163,0,1877,4.7603,3.1194,105,157
2015.09.23D18:57:50.000,53.33729996,-6.209982913,7.400000095,5859.790039,163,0,1878,4.6001,3.1202,105,157
2015.09.23D18:57:51.000,53.33726585,-6.21002214,7.400000095,5864.390137,163,0,1879,3.8101,3.121,105,157
2015.09.23D18:57:52.000,53.33724179,-6.210062625,7.400000095,5868.200195,163,0,1880,3.9497,3.1214,105,157
2015.09.23D18:57:53.000,53.33721648,-6.210104534,7.199999809,5872.149902,163,0,1881,4.5903,3.1218,105,157
2015.09.23D18:57:54.000,53.33718287,-6.21014527,7.199999809,5876.740234,163,0,1882,3.4097,3.1226,105,157
2015.09.23D18:57:55.000,53.33715755,-6.210174523,7.199999809,5880.149902,163,0,1883,3.4902,3.1228,105,157
2015.09.23D18:57:56.000,53.33713551,-6.210211907,7.199999809,5883.640137,163,0,1884,3.5,3.123,105,157
2015.09.23D18:57:57.000,53.33711187,-6.210246775,7.199999809,5887.140137,164,0,1885,4.2798,3.1232,105,157
2015.09.23D18:57:58.000,53.33708145,-6.210286506,7.199999809,5891.419922,164,0,1886,3.48,3.1238,105,157
2015.09.23D18:57:59.000,53.33705999,-6.210324559,7.199999809,5894.899902,164,0,1887,3.1099,3.124,105,157
2015.09.23D18:58:00.000,53.33704121,-6.21035926,7.400000095,5898.009766,164,0,1888,4.25,3.1239,105,157
2015.09.23D18:58:01.000,53.33701305,-6.210402679,7.400000095,5902.259766,164,0,1889,3.8701,3.1245,105,157
2015.09.23D18:58:02.000,53.33698371,-6.210434614,7.199999809,5906.129883,164,0,1890,3.02,3.1249,105,157
2015.09.23D18:58:03.000,53.33696485,-6.210467219,7.400000095,5909.149902,164,0,1891,3.7603,3.1249,105,157
2015.09.23D18:58:04.000,53.33693979,-6.210505273,7.400000095,5912.910156,164,0,1892,3.29,3.1252,105,157
2015.09.23D18:58:05.000,53.33691834,-6.210539471,7.599999905,5916.200195,164,0,1893,3.6597,3.1253,105,157
2015.09.23D18:58:06.000,53.33689478,-6.21057828,7.599999905,5919.859863,164,0,1894,3.3999,3.1256,105,157
2015.09.23D18:58:07.000,53.33687617,-6.21061868,7.599999905,5923.259766,165,0,1895,3.4102,3.1257,105,157
2015.09.23D18:58:08.000,53.33685203,-6.210651202,7.800000191,5926.669922,164,0,1896,3.8398,3.1259,105,157
2015.09.23D18:58:09.000,53.33682639,-6.210689927,7.400000095,5930.509766,164,0,1897,2.7202,3.1263,105,157
2015.09.23D18:58:10.000,53.33681054,-6.210721107,7.400000095,5933.22998,164,0,1898,3.25,3.126,105,157
2015.09.23D18:58:11.000,53.33678523,-6.210746588,7.400000095,5936.47998,164,0,1899,3.6099,3.1261,105,157
2015.09.23D18:58:12.000,53.33676067,-6.210782127,7.400000095,5940.089844,164,0,1900,3.9199,3.1264,105,157
2015.09.23D18:58:13.000,53.33673393,-6.210820517,7.400000095,5944.009766,164,0,1901,4.3003,3.1268,105,157
2015.09.23D18:58:14.000,53.33670636,-6.210865779,7.599999905,5948.310059,164,0,1902,3.8398,3.1274,105,157
2015.09.23D18:58:15.000,53.33667903,-6.210901067,7.800000191,5952.149902,164,0,1903,3.4399,3.1278,105,157
2015.09.23D18:58:16.000,53.33665397,-6.210931744,8,5955.589844,165,0,1904,2.9199,3.1279,105,157
2015.09.23D18:58:17.000,53.33663343,-6.210959153,7.599999905,5958.509766,165,0,1905,3.4404,3.1278,105,157
2015.09.23D18:58:18.000,53.33660879,-6.210990585,7.800000191,5961.950195,165,0,1906,2.98,3.128,105,157
2015.09.23D18:58:19.000,53.3365875,-6.211018078,8,5964.930176,165,0,1907,3.21,3.1279,105,157
2015.09.23D18:58:20.000,53.33656512,-6.211048504,8.199999809,5968.140137,165,0,1908,3.1997,3.128,105,157
2015.09.23D18:58:21.000,53.33654601,-6.211084463,8.399999619,5971.339844,166,0,1909,3.9199,3.128,105,157
