Area,Group,Price,Rooms,Address
Dublin 9,Dublin,345000,4,"20 GRACEPARK MANOR, DRUMCONDRA, DUBLIN 9"
Dublin 9,Dublin,350000,4,"258 ELM MOUNT AVE, BEAUMONT, DUBLIN"
Dublin 9,Dublin,350000,4,"51 COOLRUA DR, BEAUMONT, DUBLIN 9"
Dublin 9,Dublin,367000,5,"37 CRESTFIELD AVE, WHITEHALL, DUBLIN 9"
Dublin 9,Dublin,380000,5,"38 THE GREEN, BEAUMOUNT WOODS, BEAUMOUNT DUBLIN 9"
Dublin 9,Dublin,385000,5,"54 COOLATREE PARK, BEAUMONT, DUBLIN 9"
Dublin 9,Dublin,390000,5,"504 GRACEPARK MANOR, SWORDS RD, DRUMCONDRA"
Dublin 9,Dublin,475000,5,"130 BOTANIC RD, GLASNEVIN, DUBLIN 9"
Dublin 9,Dublin,616000,5,"6 WOODVILLE RD, DRUMCONDRA, DUBLIN 9"
Dublin 9,Dublin,627500,5,"14 HAMPSTEAD AVE, GLASNEVIN, DUBLIN 9"
Galway,Galway,10000,1,"BOLANDS LANE, GORT, COUNTY GALWAY"
Galway,Galway,15000,1,"KILRICKLE LOUGHREA, LOUGHREA, GALWAY"
Galway,Galway,20000,1,"SLIEVERUE, ATHENRY, COUNTY GALWAY"
Galway,Galway,40000,1,"5 MARKET COURT, BALLYGAR, CO. GALWAY"
Galway,Galway,40000,1,"6 MARKET COURT, BALLYGAR, GALWAY"
Galway,Galway,44000,1,"3 CAHEROYAN CRESENT, ATHENRY, COUNTY GALWAY"
Galway,Galway,53000,1,"RATESH, KILCONNOLLY, TUAM"
Galway,Galway,58000,1,"LISDUANE, EYRECOURT, GALWAY"
Galway,Galway,59000,1,"4 MARKET COURT, BALLYGAR, GALWAY"
Galway,Galway,60000,1,"Clogherboy, Tuam, Co Galway"
Galway,Galway,67500,1,"UPPER CAMUS, GALWAY"
Galway,Galway,75770,1,"126 CARRIGWEIR, TUAM, GALWAY"
Galway,Galway,78000,1,"LISNAGREE, CALTRA, BALLINASLOE GALWAY"
Galway,Galway,82200,1,"59 COOLE HAVEN, GORT, GALWAY"
Galway,Galway,87500,1,"JOHNS HOLLOW, OWER, HEADFORD"
Galway,Galway,93000,1,"THE METTS, RAFORD  KILTULLAGH, ATHENRY"
Galway,Galway,95000,1,"33 ST BRENDANS TCE, BALLINASLOE, GALWAY"
Galway,Galway,101000,1,"123 COIS NA HABHAINN, BALLYGADDY RD, TUAM"
Galway,Galway,105000,1,"12 OAKMILL DR, BALLINASLOE, GALWAY"
Galway,Galway,120000,2,"12 CREGG NA COILLE, OUGHTERARD, GALWAY"
Galway,Galway,123348,2,"30 Carrigweir, Tuam"
Galway,Galway,125000,2,"DERRYMULLEN, BALLINASLOE, CO GALWAY"
Galway,Galway,130000,2,"4 MOUNT CARMEL CRESENT, LOUGHREA, CO GALWAY"
Galway,Galway,130000,2,"127 AN SEAN BHAILE, DOUGHISKA, SEAN BHAILE"
Galway,Galway,135000,2,"LISNAGEERAGH, WILLIAMSTOWN, GALWAY"
Galway,Galway,137000,2,"46 COOLE HAVEN, CROWE ST, GORT"
Galway,Galway,138000,2,"SHANBALLYMORE, DUNMORE, GALWAY"
Galway,Galway,138000,2,"SHANBALLYMORE, DUNMORE, GALWAY"
Galway,Galway,140000,2,"5 ST MARYS TERRACE, TUAM, GALWAY"
Galway,Galway,140000,2,"CLOONCUN LODGE, CLOONCUN, GLENAMADDY"
Galway,Galway,150000,2,"CLOUGH ROAD, BALLINDEREEN, CLARENBRIDGE"
Galway,Galway,160000,2,"EASTWELL CAPPATAGGLE, BALLINASLOE, GALWAY"
Galway,Galway,180000,3,"39 ROSAN GLAS, RAHOON RD, GALWAY"
Galway,Galway,195000,3,"EARLSPARK, LOUGHREA, CO GALWAY"
Galway,Galway,210000,3,"111 COSTA NA MARA, COAST RD, ORANMORE"
Galway,Galway,220000,3,"20 CAISLEAN OIR, ATHENRY, CO GALWAY"
Galway,Galway,220000,3,"CARNAKELLY SOUTH, KILTULLAGH, ATHENRY"
Galway,Galway,220000,3,"NORTHAMPTON, KINVARA, GALWAY"
Galway,Galway,222500,3,"WOODLAWN, BALLINASLOE, COUNTY GALWAY"
Galway,Galway,227500,3,"LUIMNAGH EAST, CORRANDULLA, GALWAY"
Galway,Galway,249985,3,"26  Gort an Duin, Oranhill, Maree Road"
Galway,Galway,252244,3,"28 Gort an Duin, Oranhill, Oranmore"
Galway,Galway,254625,3,"27 Gort na Duin, Oranhill, Oranmore"
Galway,Galway,259000,3,"22 ORANVIEW, ORANHILL, MAREE RD"
Galway,Galway,261000,3,"TULLYKYNE, MOYCULLEN, COUNTY GALWAY"
Galway,Galway,270000,4,"38 WOODFILD, BARNA RD, GALWAY"
Galway,Galway,295000,4,"APT 11WOODBURY, BARNA DEMESNE, BARNA RD"
Galway,Galway,299000,4,"6 THE GLEN, ORANHILL, ORANMORE"
Galway,Galway,305000,4,"BOTHAR CUILL, BELCLARE, TUAM"
Galway,Galway,325000,5,"LARRAGAN, ROSSCAHILL, CO GALWAY"
Galway,Galway,350000,5,"59 RENVILLE VILLAGE, ORANMORE, CO. GALWAY"
Galway,Galway,360000,5,"WINDSOR LODGE, KILLAGUILE, ROSCAHILL"
Galway,Galway,384000,5,"79 CREAGAN, BARNA, GALWAY"
Galway,Galway,385000,5,"206 BLUEBELL WOODS, MAREE RD, ORANMORE"
Galway City,Galway,35000,1,"100 Reilean, Roscam"
Galway City,Galway,35000,1,"104 Reilean, Roscam"
Galway City,Galway,35000,1,"96 Reilean, Roscam"
Galway City,Galway,50000,1,"101 Reilean, Roscam"
Galway City,Galway,50000,1,"102 Reilean, Roscam"
Galway City,Galway,50000,1,"103 Reilean, Roscam"
Galway City,Galway,50000,1,"105 Reilean, Roscam"
Galway City,Galway,50000,1,"106 Reilean, Roscam"
Galway City,Galway,50000,1,"95 Reilean, Roscam"
Galway City,Galway,50000,1,"97 Reilean, Roscam"
Galway City,Galway,50000,1,"98 Reilean, Roscam"
Galway City,Galway,50000,1,"99 Reilean, Roscam"
Galway City,Galway,50000,1,"APT 2 PUMP LANE, DOMINICK ST, GALWAY"
Galway City,Galway,50000,1,"Apt 48 Reilean, Roscan"
Galway City,Galway,50000,1,"Apt 49 Reilean, Roscan"
Galway City,Galway,50000,1,"Apt 50 Reilean, Roscam"
Galway City,Galway,50000,1,"Apt 51 Reilean, Roscam"
Galway City,Galway,50000,1,"Apt 53 Reilean, Roscam"
Galway City,Galway,50000,1,"Apt 55 Reilean, Roscam"
Galway City,Galway,50000,1,"Apt 57 Reilean, Roscam"
Galway City,Galway,50000,1,"FLAT1 PUMP LANE, DOMINICK ST, GALWAY"
Galway City,Galway,60000,1,"58 Reilean, Roscam"
Galway City,Galway,60000,1,"Apt 47 Reilean, Roscam"
Galway City,Galway,60000,1,"Apt 52 Reilean, Roscam"
Galway City,Galway,60000,1,"Apt 52 Reilean, Roscam"
Galway City,Galway,60000,1,"Apt 52 Reilean, Roscam"
Galway City,Galway,60000,1,"Apt 52 Reilean, Roscam"
Galway City,Galway,60000,1,"Apt 54 Reilean, Roscam"
Galway City,Galway,60000,1,"Apt 56 Reilean, Roscam"
Galway City,Galway,99000,1,"2 ESTORIA HOUSE, NILE LODGE, SALTHILL"
Galway City,Galway,136000,2,"32, DUNARAS RESIDENTIAL ACCOMODATION, BISHOP O DONNELL RD"
Galway City,Galway,145000,2,"165 LAUREL PARK, NEWCASTLE, GALWAY"
Galway City,Galway,145000,2,"APT 11, DOMINICK ST, GALWAY"
Galway City,Galway,145000,2,"APT 12, DOMINICK ST, GALWAY"
Galway City,Galway,145000,2,"APT 18, DOMINICK ST, GALWAY"
Galway City,Galway,145000,2,"APT 5, DOMINICK ST, GALWAY"
Galway City,Galway,151000,2,"265 GLEANN NA RI, MURROUGH, RENMORE"
Galway City,Galway,160000,2,"49 FORSTER PLACE, FORSTER ST, GALWAY CITY"
Galway City,Galway,180000,3,"APT 1, DOMINICK ST, GALWAY"
Galway City,Galway,180000,3,"APT 10, DOMINICK ST, GALWAY"
Galway City,Galway,180000,3,"APT 13, DOMINICK ST, GALWAY"
Galway City,Galway,180000,3,"APT 14, DOMINICK ST, GALWAY"
Galway City,Galway,180000,3,"APT 15, DOMINICK ST, GALWAY"
Galway City,Galway,180000,3,"APT 16, DOMINICK ST, GALWAY"
Galway City,Galway,180000,3,"APT 17, BURKES LAND APTS, UPPER DOMINICK ST"
Galway City,Galway,180000,3,"APT 2, DOMINICK ST, GALWAYG"
Galway City,Galway,180000,3,"APT 3, DOMINICK ST, GALWAY"
Galway City,Galway,180000,3,"APT 4, DOMINICK ST, GALWAY"
Galway City,Galway,180000,3,"APT 6, DOMINICK ST, GALWAY"
Galway City,Galway,180000,3,"APT 7, DOMINICK ST, GALWAY"
Galway City,Galway,180000,3,"APT 8, DOMINICK ST, GALWAY"
Galway City,Galway,180000,3,"APT 9, DOMINICK ST, GALWAY"
Galway City,Galway,182000,3,"12 AN SILIN, CAPPAGH RD, GALWAY"
Galway City,Galway,183000,3,"100 GORT NA COIRIBE, HEADFORD RD, GALWAY"
Galway City,Galway,200000,3,"147 WELLPARK GROVE, WELLPARK, GALWAY"
Galway City,Galway,209000,3,"35 COOKES TERRACE, BOHERMORE, GALWAY"
Galway City,Galway,210000,3,"8 HYNES YARD, MERCHANTS RD, GALWAY"
Galway City,Galway,214000,3,"78 AN FIODAN, DOUGHISKA, GALWAY"
Galway City,Galway,215000,3,"97 SCEILG ARD, HEADFORD RD, GALWAY CITY"
Galway City,Galway,218000,3,"4 OAKFORT HOUSE, OAKLANDS, SALTHILL"
Galway City,Galway,220000,3,"369 BOIREANN BEAG, ROSCAM, GALWAY"
Galway City,Galway,226000,3,"4 GARRAN ARD, DOUGHISKA, GALWAY"
Galway City,Galway,230000,3,"45 WELLPARK GROVE, WELLPARK, GALWAY"
Galway City,Galway,239500,3,"92 CILL ARD, BOHERMORE, GALWAY"
Galway City,Galway,245000,3,"71 MANOR COURT, KNOCKNACARRA, GALWAY"
Galway City,Galway,250000,3,"25 BELMONT, DUBLIN ROAD, GALWAY"
Galway City,Galway,250000,3,"25 LOUGH ATALIA AVE, RENMORE, GALWAY"
Galway City,Galway,260000,3,"53 GORT NA COIRIBE, HEADFORD RD, GALWAY"
Galway City,Galway,260000,3,"8 CLIFTON CRESCENT, NEWCASTLE, GALWAY"
Galway City,Galway,275000,4,"37 RIASC NA RI, BOTHAIR STIOFAIN, GALWAY"
Galway City,Galway,288000,4,"97 ROS CAOIN, ROSCAM, GALWAY"
Galway City,Galway,290000,4,"16 ELM PARK, RENMORE, GALWAY"
Galway City,Galway,295000,4,"LARCHILL, LOUGHREA, GALWAY"
Galway City,Galway,305000,4,"APT 214, GORT NA COIRIBE, GALWAY"
Galway City,Galway,310000,4,"25 ROS ARD, CAPPAGH RD, GALWAY"
Galway City,Galway,445000,5,"60 SEACREST, KNOCKNACARRA, GALWAY"
Galway City,Galway,485000,5,"15 ROCKBARTON PARK, SALTHILL, GALWAY"
Kerry,Kerry,32000,1,"SLIEVE GAURA, BEAUFORT, COUNTY KERRY"
Kerry,Kerry,34650,1,"APT 14 CARRAIG HOUSE, TRALEE, KERRY"
Kerry,Kerry,34650,1,"APT 15 CARRAIG HOUSE, TRALEE, KERRY"
Kerry,Kerry,40000,1,"14 URBAN TERRACE, BOHERBEE, TRALEE"
Kerry,Kerry,47000,1,"8 SAND DUNE COTTAGES, BANNA, ARDFERT"
Kerry,Kerry,50000,1,"5 NEW ST, CAHERSIVEEN, KERRY"
Kerry,Kerry,50000,1,"COOMASPEARA, COUNTY KERRY"
Kerry,Kerry,55000,1,"BREANLEA, KILGOBNET, BEAUFORT"
Kerry,Kerry,60000,1,"77 KEVIN BARRY VILLAS, TRALEE, KERRY"
Kerry,Kerry,60000,1,"H FOUNTAIN COURT, CLASH, TRALEE"
Kerry,Kerry,68000,1,"ST VINCENTS, CLASH EAST, TRALEE"
Kerry,Kerry,72900,1,"MARYVILLE, CLOUNALOUR, OAKPARK"
Kerry,Kerry,75000,1,"UPPER MAIN ST, DINGLE, MAIN ST"
Kerry,Kerry,79000,1,"FOXFIELDS COTTAGE, BALLYLINE WEST, BALLYLONGFORD"
Kerry,Kerry,80000,1,"1 MCCOWENS LANE, TRALEE, CO. KERRY"
Kerry,Kerry,80000,1,"2 MCCOWENS LANE, TRALEE"
Kerry,Kerry,83000,1,"21 GROVE LODGE, KILLARNEY RD, KILLORGLIN"
Kerry,Kerry,85000,1,"1 GERALDINE COTTAGES, MARTNAMANE, CASTLEGREGORY"
Kerry,Kerry,85000,1,"THE THATCH RESIDENCE, LISELTON, LISTOWEL"
Kerry,Kerry,87000,1,"67 FELS POINT BLOCK D, PIER VILLAGE, TRALEE"
Kerry,Kerry,95000,1,"UNIT NO. 6, RING OF KERRY GOLF VILLAS, TEMPLENOE"
Kerry,Kerry,100000,1,"KILMURRY, KENMARE, COUNTY KERRY"
Kerry,Kerry,105000,1,"3 ABBEYWAY, MONTANAGAY, ABBEYDORNEY"
Kerry,Kerry,110000,1,"BALLAHANTOURIG, SCARTAGLIN, KILLARNEY"
Kerry,Kerry,115000,1,"27 LAUREL COURT, OAKPARK, TRALEE"
Kerry,Kerry,115000,1,"CROW HILL, GURTEEN, ANNASCAUL"
Kerry,Kerry,116000,1,"10 KERRY HOLIDAY VILLAGE, BALLYHEIGUE, COUNTY KERRY"
Kerry,Kerry,120000,2,"BEHAGHANE, CASTLECOVE, KILLARNEY"
Kerry,Kerry,132000,2,"SAVANNAH, CRAUGHDARRIG, ASDEE"
Kerry,Kerry,133000,2,"16 COOLMAGORT AVE, BEAUFORT, KERRY"
Kerry,Kerry,143000,2,"10 CLOVER FIELD DR, LISTOWER, KERRY"
Kerry,Kerry,145000,2,"43-44, NEW STREET, KILLARNEY"
Kerry,Kerry,145000,2,"LISLOOSE, TRALEE, KERRY"
Kerry,Kerry,145000,2,"BEENACONROE, INCHALOUGHRA, CASTLEGREGORY"
Kerry,Kerry,150000,2,"LACCANONEEN, KNOCKNAGOSHEL, TRALEE"
Kerry,Kerry,151000,2,"48B FORT FIELD, KILLERISK, TRALEE"
Kerry,Kerry,157000,2,"6 OCEAN VIEW, SANDHILLS RD, BALLYHEIGUE"
Kerry,Kerry,160000,2,"FUCHSIA COTTAGE, DUNGEAGAN, BALLINSKELLIGS"
Kerry,Kerry,165000,2,"3 THE RESIDENCES, KENMARE BAY HOTEL, KENMARE"
Kerry,Kerry,165000,2,"BALLYDARRIG, CAHERCIVEEN, COUNTY KERRY"
Kerry,Kerry,167000,2,"7 THE STATION HOUSE, MARTRAMANE, CASTLEGREGORY"
Kerry,Kerry,167000,2,"TULLAHINELL, BALLYLONGFORD, CO. KERRY"
Kerry,Kerry,175400,3,"THE FIRS, DRIMNA BEG, SNEEM"
Kerry,Kerry,182000,3,"40 KENNY HEIGHTS, CAHIRDOWN, LISTOWEL"
Kerry,Kerry,195000,3,"4 CLONOUGH, CASTLEISLAND, KERRY"
Kerry,Kerry,200000,3,"24 BARR NA SRAIDE, BALLYHEIGUE, TRALEE"
Kerry,Kerry,200000,3,"9 PARC ROUGHTY, GLANEROUGHT, KENMARE"
Kerry,Kerry,210000,3,"TOWER MILL, DOON EAST, BALLYBUNION"
Kerry,Kerry,220000,3,"HOLLY ROCK COTTAGE, DROMAGORTEEN, BONANE"
Kerry,Kerry,244000,3,"KNOCKREAGH KILLARNEY RD, MILLTOWN, KERRY"
Kerry,Kerry,247500,3,"WATERVILLE, KERRY"
Kerry,Kerry,278000,4,"REALC NA MARA, CHURCHILL, LISSADIQUE"
Kerry,Kerry,280000,4,"MAPLE LEAF COTTAGE, FARMERS BRIDGE, LISSARDBOOLA"
Kerry,Kerry,280000,4,"DERRYMORE EAST, TRALEE, KERRY"
Kerry,Kerry,285000,4,"4 AN TEARMANN, BALLYHEA, DINGLE"
Kerry,Kerry,345000,5,"GLENA HOUSE, ROSS RD, KILLARNEY"
Kerry,Kerry,383260,5,"Woodlawn Cross, Woodlawn Road, Killarney"
Kerry,Kerry,541000,5,"HARBOUR VIEW, GREENMOUNT, DINGLE"
Kildare,Kildare,40000,1,"LARKFIELD, ATHY, CO. KILDARE"
Kildare,Kildare,63000,1,"13 GLEANN BHREAU, COIS BHREAU, ATHY"
Kildare,Kildare,70000,1,"883A PIERCETOWN, NEWBRIDGE, CO KILDARE"
Kildare,Kildare,92500,1,"37 THE PRIORY, NEWBRIDGE, KILDARE"
Kildare,Kildare,96916,1,"NO. 16 THE LODGES, HIGHFIELD, CARBURY"
Kildare,Kildare,104000,1,"18 POWERSCOURT, EYRE ST, NEWBRIDGE"
Kildare,Kildare,105000,1,"26 ST DOMINICS PARK, ATHY, CO KILDARE"
Kildare,Kildare,110000,1,"34 CORRAN ARD, KILKENNY RD, ATHY"
Kildare,Kildare,114600,1,"14 Hollands Close, Rheban Manor, Athy"
Kildare,Kildare,120000,2,"19 FORTBARINGTON DR, ATHY, KILDARE"
Kildare,Kildare,130000,2,"1790 CHURCH VIEW, NURNEY, KILDARE"
Kildare,Kildare,130000,2,"APT 233, AYLMER PARK, NAAS"
Kildare,Kildare,130000,2,"14 CAPELLA COURT, LANGTONS CROSS, LANGTON RD"
Kildare,Kildare,131000,2,"6 BEECH GROVE, ATHY, KILDARE"
Kildare,Kildare,135000,2,"196 MOOREFIELD PARK, NEWBRIDGE, KILDARE"
Kildare,Kildare,137000,2,"7 RATHSTEWART CRESCENT ATHY, KILDARE"
Kildare,Kildare,140000,2,"2 MADDENSTOWN DEMENSE, CURRAGH CAMP, KILDARE"
Kildare,Kildare,140000,2,"27 GLEANN BHEARU, COIS BHEARU, ATHY"
Kildare,Kildare,147000,2,"2473 CONROY PARK, KILCULLEN, KILDARE"
Kildare,Kildare,159000,2,"28 ROS GLAS AVE, MONASTEREVIN, KILDARE"
Kildare,Kildare,171805,3,"19 Ferns Green, Ferns Bridge, Monasterevin"
Kildare,Kildare,172000,3,"24 KERDIFF COURT, NAAS, KILDARE"
Kildare,Kildare,173639,3,"24 Ferns Green, Ferns Bridge, Monasterevin"
Kildare,Kildare,175000,3,"OLD GRANGE, MONASTEREVIN, KILDARE"
Kildare,Kildare,183000,3,"5 SLI NA RIOGH, KILCULLEN RD, NAAS"
Kildare,Kildare,185000,3,"16 SLI BHEARU, COIS BHEARU, ATHY"
Kildare,Kildare,185000,3,"2 CASTLEBAWN, KILMEAGUE, KILDARE"
Kildare,Kildare,185000,3,"34 ABBEYGATE, MONASTEREVIN, KILDARE"
Kildare,Kildare,190000,3,"23 ROS GLAS, MONASTEREVIN, KILDARE"
Kildare,Kildare,200000,3,"8 LIFFEY VIEW, NEWBRIDGE, KILDARE"
Kildare,Kildare,205000,3,"124 THE OAKS, NEWBRIDGE, KILDARE"
Kildare,Kildare,206000,3,"ASHLEY HOUSE, MAIN ST, KILDARE"
Kildare,Kildare,216000,3,"7 ST MARTINS AVE, NAAS, KILDARE"
Kildare,Kildare,219000,3,"27 CURRAGH FINN, KILDARE, KILDARE"
Kildare,Kildare,220000,3,"THORN RD, BALLITORE, KILDARE"
Kildare,Kildare,224670,3,"9 Oaktree Green, Cunnaberry Hill, Tully Road"
Kildare,Kildare,225000,3,"3 ROSEBERRY COURT, NEWBRIDGE, KILDARE"
Kildare,Kildare,230000,3,"13 CNOC NA GREINE WOODS, KILCULLEN, KILDARE"
Kildare,Kildare,230000,3,"19 MILLBRIDGE WAY, NAAS, CO KILDARE"
Kildare,Kildare,230000,3,"5 GLEANN NA GREINE, DUBLIN RD, NAAS"
Kildare,Kildare,230000,3,"THE AMBUSH, BARROWHOUSE, ATHY"
Kildare,Kildare,232000,3,"6 PRIORY LODGE, ST RAPHAELS MANOR, CELBRIDGE"
Kildare,Kildare,233000,3,"44 ESMONDALE, NAAS, KILDARE"
Kildare,Kildare,233480,3,"No. 8 Oaktree Green, Cunnaberry Hill, Tully Road"
Kildare,Kildare,240000,3,"205 ROSEBERRY HILL, NEWBRIDGE, KILDARE"
Kildare,Kildare,240000,3,"23 OLD CHAPEL GROVE, CARAGH, NAAS"
Kildare,Kildare,240000,3,"24 OLD CHAPEL GROVE, CARAGH, NAAS"
Kildare,Kildare,240000,3,"973 ST PATRICKS PARK, CELBRIDGE, KILDARE"
Kildare,Kildare,258150,3,"6 The Garden, Newtown Hall, Maynooth"
Kildare,Kildare,260000,3,"AVONDALE BLACKHALL, CALVERSTOWN, KILCULLEN"
Kildare,Kildare,262000,3,"16 CHURCHFIELD, CLANE, KILDARE"
Kildare,Kildare,265000,3,"101 SALLINS PIER, SALLINS, KILDARE"
Kildare,Kildare,265000,3,"23 THE AVENUE, COLLEGE WOOD PARK, CLANE"
Kildare,Kildare,265000,3,"27 ALEXANDRA PARK, ABBEYLANDS, CLANE"
Kildare,Kildare,270000,4,"17 THE GROVE, LIFFEY HALL, NEWBRIDGE"
Kildare,Kildare,270000,4,"47 COURTOWN PARK, KILCOCK, KILDARE"
Kildare,Kildare,280000,4,"22 FOREST PARK, LEIXLIP, KILDARE"
Kildare,Kildare,280000,4,"7 ALLEN MANOR, KILMEAGUE, CO KILDARE"
Kildare,Kildare,281938,4,"34 BARRETSTOWN MEADOWS, NEWBRIDGE"
Kildare,Kildare,285000,4,"32 NEWTOWN MANOR AVE, NEWTOWN RD, KILL"
Kildare,Kildare,286343,4,"1 Kilheale Avenue, Kilheale Manor, Kill"
Kildare,Kildare,286344,4,"243, Oldbridge Station, Osberstown"
Kildare,Kildare,292500,4,"CASTLEHILL, BALLYADAMS, ATHY"
Kildare,Kildare,303965,4,"15 EASCANRATH BROOK, SUNCROFT, THE CURRAGH"
Kildare,Kildare,308370,4,"18 FInlay Park, Old Caragh Road, Naas"
Kildare,Kildare,312500,4,"FIRMOUNT WEST, CLANE, KILDARE"
Kildare,Kildare,312500,4,"FIRMOUNT WEST, CLANE, KILDARE"
Kildare,Kildare,315000,4,"18 THE GLADE, OLDTOWN MILL, CELBRIDGE"
Kildare,Kildare,317000,4,"CHEZ NOUS, CHAPEL LANE, NEWBRIDGE"
Kildare,Kildare,325000,5,"532 RIVER FOREST, LEIXLIP, KILDARE"
Kildare,Kildare,325990,5,"5 the crescent, pipers hill, kilashee"
Kildare,Kildare,329000,5,"7 CASTLETOWN LAWN, CELBRIDGE, CO KILDARE"
Kildare,Kildare,334801,5,"9 The Drive, Pipers Hill, Naas"
Kildare,Kildare,334802,5,"80 Landen Park, Oldtown, Naas"
Kildare,Kildare,334802,5,"35 Hazelwood Park, Hazelwood, Hazelhatch Road"
Kildare,Kildare,339207,5,"13 Hawthorn Gate, Celbridge"
Kildare,Kildare,340000,5,"MAYNOOTH RD, PROSPEROUS, KILDARE"
Kildare,Kildare,343612,5,"10 Hawthorn Gate, Maynooth Road, Celbridge"
Kildare,Kildare,343612,5,"11 Hawthorn Gate, Maynooth Road, Celbridge"
Kildare,Kildare,343613,5,"12 Hawthorn Gate, Maynooth Road"
Kildare,Kildare,367400,5,"12 Aughamore, Kilcock Road, Clane"
Kildare,Kildare,372000,5,"74 Landen Park, Oldtown Demesne, Naas"
Kildare,Kildare,387500,5,"FIRMOUNT WEST, CLANE, KILDARE"
Kildare,Kildare,387500,5,"FIRMOUNT WEST, CLANE, KILDARE"
Kildare,Kildare,392000,5,"4 RINAWADE GROVE, LEIXLIP, KILDARE"
Kildare,Kildare,405300,5,"2 Oak Glebe, Rathbride Road, Kildare"
Kildare,Kildare,428000,5,"THE BUNGALOW, EASTON PARK, LEIXLIP"
Kildare,Kildare,431718,5,"34 The Crescent, Pipers Hill, Killashee"
Kildare,Kildare,435000,5,"6 ST JOHNS WAY, ST JOHNS GROVE, JOHNSTOWN"
Kildare,Kildare,450000,5,"MAIN ST, CLANE, KILDARE"
Kildare,Kildare,484500,5,"FIRMOUNT, CLANE, COUNTY KILDARE"
Kildare,Kildare,510000,5,"MILL LODGE, BAYSLAND, NAAS"
Kildare,Kildare,515500,5,"107 Landen Park, Oldtown Demesne, Naas"
Kildare,Kildare,704846,5,"5 Straffan Manor, New Road, Straffan"
Kilkenny,Kilkenny,84000,1,"ARD CRONE COTTAGE, YELLOW ROAD, CASTLECOMER"
Kilkenny,Kilkenny,100000,1,"20 CHRISTENDOM AVENUE, FERRYBANK, COUNTY KILKENNY"
Kilkenny,Kilkenny,100000,1,"CRUTT, CLOUGH, CASTLECOMER"
Kilkenny,Kilkenny,110000,1,"KNOCKNADOGUE, CASTLECOMER, KILKENNY"
Kilkenny,Kilkenny,110000,1,"MAINS STREET, PILLTOWN, COUNTY KILKENNY"
Kilkenny,Kilkenny,115000,1,"17 THE AVENUE, BELLFIELD, FERRYBANK"
Kilkenny,Kilkenny,115000,1,"84 LINTOWN AVENUE, JOHNSWELL ROAD, KILKENNY"
Kilkenny,Kilkenny,125000,2,"11 ABBEY GARDENS, ABBEY ST, KILKENNY"
Kilkenny,Kilkenny,128000,2,"61 DUNBRODY, LARCHFIELD COURT, KILKENNY"
Kilkenny,Kilkenny,155000,2,"RAHEENDONORE, CRAIGUENAMANAGH, KILKENNY"
Kilkenny,Kilkenny,165000,2,"NEWTOWN, BENNETTSBRIDGE, KILKENNY"
Kilkenny,Kilkenny,175000,3,"112 THE SYCAMORES, FRESHFORD ROAD, KILKENNY"
Kilkenny,Kilkenny,182000,3,"JERPOINT CHURCH, THOMASTOWN, KILKENNY"
Kilkenny,Kilkenny,183282,3,"13 FARMLEA MANOR, FERRYBANK"
Kilkenny,Kilkenny,200000,3,"BANNSKEAHA, THOMASTOWN, KILKENNY"
Kilkenny,Kilkenny,215000,3,"50 FRIARY WALK, CALLAN, CO KILKENNY"
Kilkenny,Kilkenny,238000,3,"33 THE ORCHARDS, OLD GOLF LINKS RD, KILKENNY"
Kilkenny,Kilkenny,249000,3,"14 ROSE HILL MEWS, KILKENNY, KILKENNY"
Kilkenny,Kilkenny,260000,3,"LAURELHILL, INISTIOGE, KILKENNY"
Kilkenny,Kilkenny,294500,4,"DREELINGSTOWN, RATHMOYLE, KILKENNY"
Kilkenny,Kilkenny,370000,5,"24 CLARNWOOD EST, FRESHFORD RD, KILKENNY"
Kilkenny,Kilkenny,397000,5,"TIERMORE, ULLID, KILMACOW"
Kilkenny,Kilkenny,470000,5,"UPPERWOOD STABLE YARD, FRESHFORD, CO KILKENNY"
Kilkenny,Kilkenny,500000,5,"KILBAWN HOUSE, TULLAHERIN, DUNGARVAN"
Kilkenny,Kilkenny,774000,5,"2 OGENTY, KILKENNY ROAD, GOWRAN"
Laois,Laois,35000,1,"9 WELLINGTON COURT, PORTARLINGTON, LAOIS"
Laois,Laois,45000,1,"GARRYDUFF, CLOUGH, LAOIS"
Laois,Laois,65000,1,"FOXCROFT ST, PORTARLINGTON, LAOIS"
Laois,Laois,70000,1,"12 CONGRESS TERRACE, PORTARLINGTON, LAOIS"
Laois,Laois,80000,1,"DERRYCLONEY, MOUNTMELLICK, CO LAOIS"
Laois,Laois,85000,1,"77 ST JOSEPHS TERRACE, MOUNTMELLICK, LAOIS"
Laois,Laois,85500,1,"9 LAUREL DR, ESKER HILLS, RIDGE RD"
Laois,Laois,90000,1,"5 PATRICK STREET, MOUNTRATH, CO LAOIS"
Laois,Laois,95579,1,"8 ROCKVIEW HILL, MOUNTRATH ROAD, PORTLAOISE"
Laois,Laois,100000,1,"39 GLEANN NA GLAISE, BALLYROAN, CO. LAOIS"
Laois,Laois,100000,1,"4 SILVERWOOD, MOUNTMELLICK, LAOIS"
Laois,Laois,104000,1,"69 ST JOSEPHS TCE, MOUNTMELLICK, CO. LAOIS"
Laois,Laois,130000,2,"2 RATHEVAN CLOSE, RATHEVAN, PORTLAOISE"
Laois,Laois,131000,2,"5 ST PATRICKS AVENUE, PATRICK STREET, PORTARLINGTON"
